1660156788.877238,-0.11064398288726807,-0.5016025304794312,0.3852943480014801,0.0,0.0,0,0,1.5741857847188794,-0.011040827740032934,0.7508876475457469,1,0
1660156789.078246,-0.1104985699057579,-0.5015747547149658,0.38539862632751465,0.0,0.0,0,0,1.572856447986926,-0.009539462809696447,0.7511044175562823,1,0
1660156789.27779,-0.11049327999353409,-0.501591682434082,0.38542819023132324,0.0,0.0,0,0,1.572609481452868,-0.009079812482740144,0.7510963196771236,1,4
1660156789.476752,-0.11049127578735352,-0.5015913248062134,0.3854280412197113,0.0,0.0,0,0,1.5725732409878466,-0.008973880210248173,0.7511159120053383,1,4
1660156789.676276,-0.11050111055374146,-0.5016169548034668,0.38546130061149597,0.0,0.0,0,0,1.5724142917433608,-0.00895517970749186,0.7510196385942552,1,4
1660156789.876569,-0.11029595136642456,-0.501411497592926,0.3852085769176483,0.0,0.0,0,0,1.5723012714548574,-0.008646522968633798,0.7507325351562281,1,0
1660156790.077191,-0.11021251231431961,-0.5011009573936462,0.3838507831096649,0.0,0.0,0,0,1.5725651300544017,-0.00771664343099383,0.7327424174937354,1,0
1660156790.276838,-0.11032653599977493,-0.5009413957595825,0.38384824991226196,0.0,0.0,0,0,1.5726699187682347,-0.007623597659000595,0.7149560787006607,1,0
1660156790.476303,-0.11027118563652039,-0.5007840991020203,0.3838939070701599,0.0,0.0,0,0,1.5726789941511163,-0.007880383577992804,0.709324928249678,1,0
1660156790.676321,-0.11027337610721588,-0.5007891654968262,0.3838500678539276,0.0,0.0,0,0,1.5725773948128827,-0.008530118222668477,0.708743640480987,1,0
1660156790.876845,-0.1102796345949173,-0.5007978677749634,0.3838597536087036,0.0,0.0,0,0,1.5725448374555442,-0.008540146940013961,0.7086742149993901,1,0
1660156791.075405,-0.11028195917606354,-0.500800371170044,0.3838614821434021,0.0,0.0,0,0,1.572541266066508,-0.00853861452738238,0.7086523787672376,1,0
1660156791.281422,-0.11028285324573517,-0.5008013248443604,0.38386252522468567,0.0,0.0,0,0,1.5725393000823582,-0.008534787753467407,0.708643807324852,1,0
1660156791.480478,-0.11028337478637695,-0.5008019208908081,0.3838632106781006,0.0,0.0,0,0,1.572537630867898,-0.008535480441107817,0.7086374600661305,1,0
1660156791.679833,-0.11028388142585754,-0.5008025765419006,0.3838636875152588,0.0,0.0,0,0,1.5725357440146657,-0.008531875312644417,0.708633721592553,1,0
1660156791.879564,-0.11028382182121277,-0.5008023977279663,0.3838641941547394,0.0,0.0,0,0,1.5725358984324067,-0.008530264527452862,0.7086316803062582,1,0
1660156792.07987,-0.11028428375720978,-0.5008029341697693,0.38386449217796326,0.0,0.0,0,0,1.5725347729168633,-0.008529211265144826,0.7086284597211924,1,0
1660156792.280495,-0.11028428375720978,-0.5008029341697693,0.38386449217796326,0.0,0.0,0,0,1.5725347729168633,-0.008529211265144826,0.7086284597211924,1,0
1660156792.480053,-0.11028428375720978,-0.5008029341697693,0.38386449217796326,0.0,0.0,0,0,1.5725348304497822,-0.008526626159488359,0.7086284617229847,1,0
1660156792.680915,-0.11028477549552917,-0.5008036494255066,0.38386499881744385,0.0,0.0,0,0,1.5725327718217346,-0.008528101672683844,0.708624572524539,1,0
1660156792.880341,-0.11028477549552917,-0.5008036494255066,0.38386499881744385,0.0,0.0,0,0,1.5725327562351175,-0.008525714209961913,0.7086245746638701,1,0
1660156793.08178,-0.1102847009897232,-0.5008035898208618,0.3838655948638916,0.0,0.0,0,0,1.5725326416270324,-0.008524324029386195,0.7086245660760027,1,0
1660156793.28005,-0.11028438806533813,-0.5008032321929932,0.3838651478290558,0.0,0.0,0,0,1.5725329190254482,-0.00852624625314767,0.7086245537433187,1,0
1660156793.480535,-0.11028438806533813,-0.5008032321929932,0.3838651478290558,0.0,0.0,0,0,1.5725329190254482,-0.00852624625314767,0.7086245537433187,1,0
1660156793.680222,-0.11028459668159485,-0.5008036494255066,0.38386571407318115,0.0,0.0,0,0,1.5725304765961055,-0.008523878090140208,0.708622800083375,1,0
1660156793.879992,-0.11028459668159485,-0.5008036494255066,0.38386571407318115,0.0,0.0,0,0,1.5725304765961055,-0.008523878090140208,0.708622800083375,1,0
1660156794.080153,-0.11028498411178589,-0.5008039474487305,0.3838656544685364,0.0,0.0,0,0,1.572531011780158,-0.00852537327470546,0.708620329939014,1,0
1660156794.280909,-0.11028498411178589,-0.5008039474487305,0.3838656544685364,0.0,0.0,0,0,1.572531011780158,-0.00852537327470546,0.708620329939014,1,0
1660156794.480388,-0.11028498411178589,-0.5008039474487305,0.3838656544685364,0.0,0.0,0,0,1.572531011780158,-0.00852537327470546,0.708620329939014,1,0
1660156794.680547,-0.11028498411178589,-0.5008039474487305,0.3838656544685364,0.0,0.0,0,0,1.572531011780158,-0.00852537327470546,0.708620329939014,1,0
1660156794.881141,-0.11028498411178589,-0.5008039474487305,0.3838656544685364,0.0,0.0,0,0,1.572531011780158,-0.00852537327470546,0.708620329939014,1,0
1660156795.081822,-0.11028510332107544,-0.5008042454719543,0.38386598229408264,0.0,0.0,0,0,1.5725296027930578,-0.008523119156356226,0.7086192627324519,1,0
